filename,category,group
376400676_712167984283295_2657583779880520563_n_jpg.rf.tswYSvsu8lluGWFWFZyG.jpg,Semi-Formal Kurta,Semi Formal
278173936_543821010433099_6450313112598248549_n_jpg.rf.tv8LyOf0V64JnjHBcFNy.jpg,Wedding Guest Maxi,Formal
286921900_334529635531109_3452435673991626595_n_jpg.rf.ttvb7RKebHJkXJCcl7v2.jpg,Other,Other
363345432_692583726241721_8637491471226517818_n_jpg.rf.twB1dTIwlnl9usPedXHi.jpg,Other,Other
354813310_811269213779241_520656714797378826_n_jpg.rf.u87XNnX4GSg2zTz2eknr.jpg,Everyday Casual Kurta,Everyday Casual
306913357_491622929123977_1722300101061829280_n_webp.rf.uKtOmHisYgEMIBTVqBcK.webp,Everyday Casual Kurta,Everyday Casual
329918227_218395663900831_2714156185468356054_n_jpg.rf.uEuVmD4JQyTbEO0rGAc4.jpg,Everyday Casual Kurta,Everyday Casual
347551839_23947606478172106_5214863891498420996_n_jpg.rf.uAcIInZRGxheLxCKt7zS.jpg,Semi-Formal Kurta,Semi Formal
364398349_247871141392421_2910351831765196784_n_jpg.rf.WTHjx3zPx6QHCVbrHlmc.jpg,Everyday Casual Kurta,Everyday Casual
307853018_626422369036034_2646744507364988095_n_webp.rf.Wkf4SNsc3utTYn2rt5U0.webp,Everyday Casual Kurta,Everyday Casual
352796342_230454819741745_4178061998923449702_n_jpg.rf.WTUMnZSldz22Ilc0mHTy.jpg,Everyday Casual Kurta,Everyday Casual
298150214_1533535170394820_1592444592841375252_n_webp.rf.WnpJDMpksjFl73ow4BdW.webp,Other,Other
360097344_291815936695435_5427940256841426398_n_jpg.rf.WURsf8ub1L1fuk5f4luy.jpg,Other,Other
336821178_746356596933737_825187073955125650_n_jpg.rf.X26JuM86sQQrnnlWTkGV.jpg,Everyday Casual Frock,Everyday Casual
299975897_1812364245777938_7892255757691607149_n_jpg.rf.XBCxJOjB1TvulU9EGdpG.jpg,Everyday Casual Kurta,Everyday Casual
298703486_606790120813362_1356177330849858339_n_webp.rf.XYH908lYHQDjyurnrc8v.webp,Other,Other
277799872_676115183630122_1791250940359203395_n_jpg.rf.XRYWQkXFwPCzuxCiT3HA.jpg,Wedding Guest Maxi,Formal
354927701_641476294670432_531286853684345202_n_jpg.rf.XgRpQxwDycVuzeYXUBHI.jpg,Wedding Guest Kurta,Formal
327703913_893024058597824_1052103637698268870_n_jpg.rf.XcYWcJzs37B9IzxmwqbN.jpg,Everyday Casual Kurta,Everyday Casual
327142843_142322192020873_2051751141471369991_n_jpg.rf.XiQeGNK6M1mGY1438VFV.jpg,Wedding Guest Kurta,Formal
333289180_1673348136446117_4734691996194490191_n_jpg.rf.YFqaCEIZjaHN8I6q5u7q.jpg,Everyday Casual Kurta,Everyday Casual
370349260_18262728190093875_7752830930012907364_n_jpg.rf.XggMzoXUJ22JzT2wPnX1.jpg,Other,Other
369927254_319592707263432_523308000389310926_n_webp.rf.YPgLRDFxDe5h0NdrlxCh.webp,Everyday Casual Kurta,Everyday Casual
342867397_687273343167252_7174814380509361554_n_jpg.rf.YH4SFnKIqmsa64TtUqMN.jpg,Other,Other
383166198_18207989338269217_8621499096541997724_n_jpg.rf.ZCmDsoPaM5qIB94aQhY6.jpg,Wedding Guest Maxi,Formal
336307226_1837329803315235_1957203964988217965_n_jpg.rf.ZUOvJnBiwBrtOxrMSow7.jpg,Everyday Casual Kurta,Everyday Casual
372889299_684293166526281_1638470372183598629_n_jpg.rf.YuMvJ6FCaZrl22l5jbyJ.jpg,Other,Other
347590436_818008006352129_1589884696689949710_n_jpg.rf.YTuT4VS8XSiMW5WeGzp7.jpg,Other,Other
366039593_744299044049440_6608704350031291964_n_jpg.rf.ZhaKf75afglcBrsxTTLC.jpg,Everyday Casual Kurta,Everyday Casual
312645142_1078126882895995_3966697371919936565_n_jpg.rf.ZdTuwkYbKEBmeh0nBNAe.jpg,Everyday Casual Frock,Everyday Casual
314905099_1175825623291982_2988087606871542534_n_jpg.rf.ZtLx8ifK9iuHHdG5R5gB.jpg,Everyday Casual Kurta,Everyday Casual
296593894_1178806352851933_4417083889020340347_n_jpg.rf.ZPIOEe326ckPYkPEuAgo.jpg,Wedding Guest Maxi,Formal
284863668_557525105742515_6485256853376273999_n_jpg.rf.ZzMUPpXhmwbRTb2iGXGF.jpg,Other,Other
361951117_261571269920667_2109881187475925968_n_jpg.rf.ZmeVmopiFKJoxM1J9h33.jpg,Other,Other
296012545_2309679452515791_843101786875357549_n_webp.rf.aKGWPOBpa2rlY3zuu6MB.webp,Other,Other
350469361_277729988027169_4652309205303411616_n_jpg.rf.aO3mnC6exdqOosGH63p8.jpg,Everyday Casual Kurta,Everyday Casual
362294437_298404652703230_3763665646364917637_n_jpg.rf.aS51dG2KKOuQemLH0MaU.jpg,Other,Other
387102783_334119885798373_3512141909298858502_n_jpg.rf.6JU31R2GDeOs9bcbG9hz.jpg,Other,Other
376492280_712167450950015_7648158738773103653_n_jpg.rf.6C3uQUsckxDXFNBn6eYl.jpg,Everyday Casual Dupatta,Everyday Casual
296721726_150916334224949_1769904157452681620_n_webp.rf.6Q8TgkB3DIiFP3DXVN0U.webp,Other,Other
356196667_827813315371598_2496170225524781305_n_jpg.rf.aWxNK4Q8anabp88o2YZ9.jpg,Semi-Formal Kurta,Semi Formal
312712996_648573723596100_4617608603464642132_n_jpg.rf.6K01rVq8bt6xXh0CqmDT.jpg,Other,Other
361734840_170417532714457_6091257349131087681_n_jpg.rf.6LwB9Z79e3nqJ0uenF0H.jpg,Other,Other
347433055_941266867082703_3428877327345326477_n_jpg.rf.6apKb4VAh1SLromaJidq.jpg,Other,Other
227295095_953089732137275_202250382285793821_n_jpg.rf.6hkycY4miPoCgQiZDjL7.jpg,Wedding Guest Sari,Formal
356024837_147504131628709_2605428067167299913_n_jpg.rf.6d6dFvnjTBbR1Fn979j8.jpg,Everyday Casual Culottes,Everyday Casual
364293677_1209576329725008_3160599662394216789_n_jpg.rf.6pDgp2CAM1cVsgOFpweF.jpg,Everyday Casual Dupatta,Everyday Casual
387703578_1070280293868802_9192340682451373640_n_jpg.rf.6x2g0PC1I7J65wjLEeE4.jpg,Everyday Casual Kurta,Everyday Casual
336518888_1259058645016034_162694271033641314_n_jpg.rf.746ONEqmkqjwKPG4ac1V.jpg,Everyday Casual Kurta,Everyday Casual
165119808_2818181985087256_4103514569936180510_n_jpg.rf.78Sz3XhuRNrbmKMRNbeV.jpg,Bridal Dupatta,Formal
295130088_833201410977126_7562712877064532628_n_jpg.rf.79gMFK1SVTFAxEw2cJhp.jpg,Other,Other
340511318_150657697947302_3582091299788153504_n_jpg.rf.7G9LdUcKXitf2R1xzmML.jpg,Semi-Formal Kurta,Semi Formal
317556431_191787413400099_5630972575985058542_n_jpg.rf.7JEShRxUbsAkobeSkwj8.jpg,Semi-Formal Lehenga,Semi Formal
341802017_1067383590777628_8931699270190990637_n_jpg.rf.7KOJGVkHQjsMZIuw1Jv5.jpg,Other,Other
313221372_210332868083365_2145744436918653770_n_jpg.rf.7MMDS5O0hWXypVR2xDMX.jpg,Other,Other
308021598_574000484462088_1477789427816203641_n_webp.rf.7O79hxvohWaMTzjl5Xbl.webp,Everyday Casual Kurta,Everyday Casual
333641065_651224973473618_4972670567667748650_n_jpg.rf.7UpgjUKYeBTd4T68jcX8.jpg,Everyday Casual Kurta,Everyday Casual
339801375_1173309500050060_2405697066585711573_n_jpg.rf.7sdX6hSM2i0ALT7zD2Yb.jpg,Everyday Casual Kurta,Everyday Casual
329268919_932361694792269_3625306617933343535_n_jpg.rf.7RqSfIcRaSb9P48gkkuh.jpg,Other,Other
375424520_824065602839778_8772293103406926512_n_jpg.rf.7roUAcX38K2TxAkM5BGY.jpg,Everyday Casual Kurta,Everyday Casual
330305282_150861514491140_7816876226999754525_n_jpg.rf.8K70SSoMSpsJRplBowOn.jpg,Other,Other
332714397_751941406347635_8996101361690690204_n_jpg.rf.86ckZSfg1aiSlBVnMHkL.jpg,Semi-Formal Kurta,Semi Formal
370334405_18262860568093875_132663389365590880_n_jpg.rf.7ejyduu6V4BUxh3EYy9Y.jpg,Other,Other
301423761_1473992403079743_4524067064776183836_n_webp.rf.8KXkAvbyDcNaEXoi8UMh.webp,Everyday Casual Kurta,Everyday Casual
368118499_6354781241314156_8763523562711970473_n_jpg.rf.8UBX3hlyjhHo9exXSA8v.jpg,Everyday Casual Kurta,Everyday Casual
337835796_226745699886386_5144829571015614166_n_jpg.rf.8XC81PZNszf7bUIr6ot6.jpg,Everyday Casual Kurta,Everyday Casual
328351592_513824667619265_3934779187460775415_n_jpg.rf.8F8oJCpkZ4lOn0OuBUWJ.jpg,Semi-Formal Kurta,Semi Formal
371545727_703911491762551_2948397994504731471_n_jpg.rf.niiXkEVjxXlJAPNgm4Sw.jpg,Other,Other
338342331_609045274572243_8855100102387895755_n_jpg.rf.8mzyNQ5taI66TS4bJK0d.jpg,Everyday Casual Dupatta,Everyday Casual
353451610_1502244077183582_4194240034709809284_n_jpg.rf.ngB3jPYHsmut6xYx0TDL.jpg,Semi-Formal Kurta,Semi Formal
284922848_989996181694573_6588250061980612283_n_jpg.rf.n5RaW7Lyiu7q2qKQztIN.jpg,Other,Other
285180517_3312803395705410_3257238169245886512_n_jpg.rf.nxFTYTa3K3ADc0ZAbOq0.jpg,Other,Other
347638719_208640288693348_7514349558690979564_n_jpg.rf.njw3qztk06ZuiaPPQDdx.jpg,Other,Other
340673899_6244459112282519_6229335827955531450_n_jpg.rf.nk1YQpgwL1eCDaitZuRx.jpg,Other,Other
367358950_672599621063574_5090588277054767867_n_jpg.rf.oMsy7t4ezypaoulN6ut9.jpg,Everyday Casual Kurta,Everyday Casual
364281830_1274569846581014_594235149937781985_n_jpg.rf.o5cFkJIk51U7OeSN1O32.jpg,Other,Other
353350971_1290328415209744_8279268142428259503_n_jpg.rf.o4TKDgZLA89qx8Dz9ROV.jpg,Everyday Casual Kurta,Everyday Casual
347398445_667547312078696_2457264677908572250_n_jpg.rf.oQbtCESe6WIVi7ZoXZRl.jpg,Other,Other
353579662_800177404877537_4276782254737077589_n_jpg.rf.oR5BYlcS4f0T3KqULZGG.jpg,Everyday Casual Kurta,Everyday Casual
348737224_1295760531316514_5235383627735069378_n_jpg.rf.oPqbBXiYHQvkqFR6iXpg.jpg,Everyday Casual Kurta,Everyday Casual
374480573_279479574847700_6017292453356027392_n_jpg.rf.oPMGhWEMmPaMhK3tnn5A.jpg,Everyday Casual Kurta,Everyday Casual
271447957_661538524859120_1476742988778473439_n_jpg.rf.oVHeHueTWhPwvvH03VSK.jpg,Wedding Guest Dupatta,Formal
376715782_1322438568479146_32833797876369849_n_jpg.rf.olqWk9loMlfyqev7oNpj.jpg,Everyday Casual Kurta,Everyday Casual
333699197_151044441209897_4589993520885035938_n_jpg.rf.pSbk7C4bSMc7pkHShuIC.jpg,Everyday Casual Kurta,Everyday Casual
344868752_700009665461918_2811792639229748389_n_jpg.rf.odUURvjy5CJkp9fWnVOC.jpg,Other,Other
312936560_1095604651096810_5858682143815091050_n_jpg.rf.oxwgRNIY66FbVjVuNXXa.jpg,Other,Other
337861798_1598407300630848_8923082084523912594_n_jpg.rf.pMC2ABy6RlEQJUxI34xe.jpg,Everyday Casual Kurta,Everyday Casual
316121201_544707657507153_1631916691056306467_n_webp.rf.pT7KAPUFQwi7jDnFYGgp.webp,Everyday Casual Kurta,Everyday Casual
370874657_2496787730499721_2713956779922151497_n_jpg.rf.q0aY96ToTtmmLGRgqzNW.jpg,Semi-Formal Kurta,Semi Formal
385804642_1105426843755965_2697616320469774326_n_jpg.rf.pcWWTlkj5rJMPTnrc7hO.jpg,Wedding Guest Kurta,Formal
337712767_539506421624910_3333058555458809761_n_jpg.rf.q7wsJEzgEQLzh213THEA.jpg,Everyday Casual Kurta,Everyday Casual
284942278_337757974984036_2496745671626755279_n_jpg.rf.qE0QYS6rEatH3jk9mOdG.jpg,Everyday Casual Kurta,Everyday Casual
298872225_5625697927474781_1261961705996951929_n_webp.rf.qTegOH7XJZUKGfNF7kmr.webp,Other,Other
329820868_746682383639588_1287259087622404193_n_jpg.rf.qOOeePRNjglp30t1JGnh.jpg,Everyday Casual Dupatta,Everyday Casual
287139236_113397374750855_848990284932829371_n_jpg.rf.qfqEdasLGr0tR4gszHJB.jpg,Other,Other
360170952_289762730234089_796735785812755329_n_jpg.rf.qaHlP7jx5TJqErNpo5zM.jpg,Other,Other
323749459_151371834021379_3272370566451615056_n_webp.rf.qGhZQH3qCkI9qmfgH96L.webp,Everyday Casual Kurta,Everyday Casual
347430613_669947525172008_181804797354695076_n_jpg.rf.qj9hkfjEBN79PLO5riUM.jpg,Other,Other
199259237_1146538949183428_2663930389185074613_n_jpg.rf.9N4eXYidtoh69oay35VD.jpg,Bridal Maxi,Formal
370550141_311706548039707_4476172281021212426_n_jpg.rf.8yAL0I4OMAOlFLfWl3Vi.jpg,Other,Other
333211706_155018164036586_1620292290694975800_n_jpg.rf.9WsTGI7Wu6s55h8tYFXe.jpg,Everyday Casual Kurta,Everyday Casual
355989625_1858421927875994_156137141878458470_n_jpg.rf.9faCIoPWrRZY1DTfIHsn.jpg,Semi-Formal Kurta,Semi Formal
313036340_796557024906456_166098059812092359_n_jpg.rf.9c4wghI2ZdZ0UiUsPRBd.jpg,Everyday Casual Kurta,Everyday Casual
313123900_5657255760991735_1556749250626490964_n_jpg.rf.9Xv6Z7YgPHf7VDq0DFBL.jpg,Other,Other
298998328_737772037517317_7756002280496731377_n_webp.rf.9ROHzshlvq0lEZUZWNQ1.webp,Other,Other
314993058_168569032458602_220847063797153495_n_jpg.rf.AHYI46OFdIno8Drltj72.jpg,Everyday Casual Kurta,Everyday Casual
image12_jpg.rf.AEd7EOrgLmdeQIXNKznA.jpg,Wedding Guest Choli,Formal
302126690_1409654446210039_4220492072019272169_n_jpg.rf.A5YdNtXFtVd8HrlETLSZ.jpg,object,Other
375797390_852067099612886_1325218395104039223_n_jpg.rf.85KtJ8t7n3ahyRt1QLOp.jpg,Everyday Casual Kurta,Everyday Casual
336983228_2127922897540738_5487363993912545003_n_jpg.rf.7udLowcZbYptqg4UzOwA.jpg,Other,Other
391548047_708556481306191_5388353710695532159_n_jpg.rf.82yO6SNOZWtnu7gCNbvd.jpg,Other,Other
327651904_2157254961330911_4429667252233370616_n_jpg.rf.8cuiHz5xKyFIagBcuTdJ.jpg,Everyday Casual Dupatta,Everyday Casual
275593720_1093372578107682_3999075602374323414_n_jpg.rf.7u33CydkCWClCmrYdANO.jpg,Wedding Guest Sari,Formal
299870891_130910049440956_3122017434497428104_n_jpg.rf.8VD9Scfu4ALpDG3BsLKN.jpg,object,Other
348251134_279565971076453_1896292034993897275_n_jpg.rf.8dKW1w9vFxZbe0gQyUqa.jpg,Other,Other
301209863_186366960530874_1173043132442447228_n_webp.rf.8etgRKWtPz2XAovr7pX2.webp,Everyday Casual Kurta,Everyday Casual
318340118_132119753017463_5373030439138836279_n_jpg.rf.8VbJBZvQJsy36usw8BiK.jpg,Other,Other
352215910_243250788445912_8710227844007511310_n_jpg.rf.8gWaTvGQZKoh73SOEIDZ.jpg,Everyday Casual Kurta,Everyday Casual
338447242_482910220605347_2450146248731467854_n_jpg.rf.8nlVMjszaFOOaLLo6gH5.jpg,Everyday Casual Kurta,Everyday Casual
313379891_1103907646959209_6932928673424714459_n_jpg.rf.8pm3eekac4ij3LOfHz6p.jpg,Everyday Casual Kurta,Everyday Casual
337565046_188804413865536_9050853256287452254_n_jpg.rf.90gqJTIDBti2NQEXDT3k.jpg,Everyday Casual Kurta,Everyday Casual
316004276_896437008010087_8167794802227262258_n_jpg.rf.8yQqSB3663bQe88QVUqH.jpg,Semi-Formal Maxi,Semi Formal
309981336_660476558624689_5955764511616544635_n_jpg.rf.90qAxbM3y97Uv2XprlU0.jpg,Everyday Casual Kurta,Everyday Casual
271186502_951852465460034_863611493579347703_n_jpg.rf.933pcLRNCLci1xAxRtsF.jpg,Bridal Choli,Formal
297622891_592911805540526_1764951537971621122_n_webp.rf.95FvRvUBCz9Oz6fyfoNf.webp,Other,Other
336955296_6129818020399868_2839572212599728687_n_jpg.rf.8os8VH7ze6yVfy0cP7uc.jpg,Semi-Formal Kurta,Semi Formal
347260964_663488349151259_7144142963633990417_n_jpg.rf.98fX9Xqbp7cyOJwmsl9C.jpg,Semi-Formal Kurta,Semi Formal
318476370_462655829275929_524915276928888230_n_jpg.rf.9ORToUVNrh0l30WLBh1U.jpg,Everyday Casual Dupatta,Everyday Casual
307525274_505766370887080_5745736903389731323_n_webp.rf.9RdglZDyAkfA9bDskHK7.webp,Everyday Casual Kurta,Everyday Casual
360038240_789125069660667_8770181166480285630_n_jpg.rf.9PROnRvHjdx3mEMqbRbE.jpg,Other,Other
273943011_387072276556213_756679185208322013_n_jpg.rf.9g0QeaDnQhTIaE6pDtZa.jpg,Wedding Guest Dupatta,Formal
268416983_274977754660250_4882437872205869083_n_jpg.rf.9hUe25oAfUSfLiidWd1I.jpg,Bridal Maxi,Formal
308939042_658937598782078_4253449916467008258_n_jpg.rf.A3XSLrqTXMVzG7W65NDg.jpg,Other,Other
315122607_798658647873573_7676743214761357063_n_jpg.rf.A5BFwyfmF6d7VHECh8lS.jpg,Other,Other
338433016_733072321618073_3367024466930817607_n_jpg.rf.9coQmb7CuL4FiuNdanGJ.jpg,Everyday Casual Kurta,Everyday Casual
366411813_133591286465238_8524925345569958638_n_jpg.rf.APW5g7CQdBgNYyjDbyDE.jpg,Everyday Casual Kurta,Everyday Casual
369541505_859677012246387_2584425959349191216_n_jpg.rf.A7uHOeNTSLdIN32Ln71t.jpg,Other,Other
356389013_1364836034248014_3827739955741072769_n_jpg.rf.DlWkGaf2zU71RqCXgAVl.jpg,Everyday Casual Kurta,Everyday Casual
384398939_18385841503057254_1613709773456699190_n_jpg.rf.9XK7NTSYkdo3UvK8JODj.jpg,Wedding Guest Kaftan,Formal
288232694_374121668037031_2872136915268985764_n_jpg.rf.E8p5w0rW3toOoKapQ5L8.jpg,Everyday Casual Kurta,Everyday Casual
349503594_1199936230667977_2507331089647385111_n_jpg.rf.DxW386Jsrx3hIMIUOFy8.jpg,Everyday Casual Kurta,Everyday Casual
386550577_332574275952934_8233362399215203585_n_jpg.rf.EL2zHzk8htrv3mzYUWNq.jpg,Everyday Casual Kurta,Everyday Casual
314705697_214359304271582_8114392830747917273_n_jpg.rf.EPSsxBRmb8evLPIA3Qqp.jpg,Other,Other
350105202_267091495862295_4007842145427499679_n_jpg.rf.EXphxORxtRspVQolZ9OF.jpg,Everyday Casual Kurta,Everyday Casual
359481579_2694400927379877_2123147085394573942_n_jpg.rf.F6CRsQTMCjIcIIUNOeF8.jpg,Other,Other
384471806_722990213188012_1251923915028795957_n_jpg.rf.F1Za5APsFrH4yP3zK3Os.jpg,Everyday Casual Dupatta,Everyday Casual
274948478_711143043386435_3182851909094571279_n_jpg.rf.FPHn6KCA6b9BOSaKOBlP.jpg,Wedding Guest Kurta,Formal
313472786_822623752319494_5933938599309619526_n_jpg.rf.F0VzzDstUHypmulnHEDG.jpg,Other,Other
297030349_456121446363385_3055676923163109397_n_webp.rf.FGlpdsctH4Pm9O8PHFC5.webp,Everyday Casual Kurta,Everyday Casual
317769370_5612910762157028_3249064478542015489_n_jpg.rf.FnfIbYGk6THcLSwp9ffb.jpg,Wedding Guest Kurta,Formal
347265027_18194839759269217_4841936555178506699_n_jpg.rf.FwX4hc6XTQkEEjW6ED47.jpg,Other,Other
365003093_1000784541347458_8732737423446076892_n_jpg.rf.Fo2g6gwgDDFho0TkaBc2.jpg,Everyday Casual Kurta,Everyday Casual
357682049_649840490500679_7666416948012407947_n_jpg.rf.FkZmmByqkJhG6HebL1BS.jpg,Other,Other
355275492_165161066544730_2462034797253909988_n_jpg.rf.GDwyAViLmyeU5uGTOmJU.jpg,Everyday Casual Kurta,Everyday Casual
285399299_168775012207048_8250347538933666972_n_jpg.rf.FkxCH2wNtaorYtbl0WB3.jpg,Wedding Guest Kurta,Formal
294232635_825465255528737_5871361546599521339_n_jpg.rf.Gfak49iqvwDsrLcKwbu6.jpg,Everyday Casual Kurta,Everyday Casual
295634786_1092057528360270_3828454423854605656_n_webp.rf.GYzvYrpUIKhZwoSbs1h2.webp,Other,Other
280659186_1383407362173640_6982678057789584817_n_jpg.rf.HPgQ00fBBmr1ndIoFUQK.jpg,Wedding Guest Sari,Formal
297976865_468721248402129_8947271671499999685_n_webp.rf.H1FC2wYb7ex41Dg9EAXg.webp,Everyday Casual Kurta,Everyday Casual
374659024_18302176069184038_7419783004249352884_n_jpg.rf.HWyitu1YUCaPt3yy9AX8.jpg,Other,Other
314983780_1920210035037710_2053134365074261908_n_jpg.rf.HVbwaZtPoA3DCZglCRrR.jpg,Everyday Casual Kurta,Everyday Casual
356091930_646546527505706_8779277290951194954_n_jpg.rf.HYtnCxdFCPExtoxwQQEs.jpg,Everyday Casual Kurta,Everyday Casual
347588260_179342115097067_8587124994911912614_n_jpg.rf.HXAhThfhXoHg59Of4g59.jpg,Other,Other
297487369_418933853603019_1658951554239502416_n_webp.rf.HeHiKgV9W3uYhuYKvNdd.webp,Other,Other
306284135_4206409272817259_314791031022593252_n_jpg.rf.Hr5G8WUlo1wT8U1Z2MyV.jpg,Everyday Casual Kurta,Everyday Casual
359792371_18380270929053839_600255349173960923_n_jpg.rf.HuQ60kmLR2jcHH7su4gq.jpg,Other,Other
358077912_675814957918598_7403821652474773809_n_jpg.rf.Hf4148jkhCe9C58qJPg7.jpg,Other,Other
338316108_798171385071132_4326705473186092085_n_jpg.rf.YiQ3WpIfiFAEKa7gWVSE.jpg,Everyday Casual Kurta,Everyday Casual
295332169_596119338582585_6039749827348092568_n_webp.rf.HxbIZpMLpRMyeNkTVOwT.webp,Everyday Casual Kurta,Everyday Casual
314298042_164528526188832_6055463273572612113_n_jpg.rf.YpWX79KfvZ3JRInBl78X.jpg,Everyday Casual Frock,Everyday Casual
390935346_994423271836988_1627290176486021936_n_jpg.rf.YvjEo7XkWnzKKYigisAj.jpg,Everyday Casual Kurta,Everyday Casual
355441213_629411482460791_4955705525019975846_n_jpg.rf.ZET2cpu8M8thB6VxgICo.jpg,Semi-Formal Lehenga,Semi Formal
169315403_223044716240390_1040427933517891837_n_jpg.rf.ZR8TGAz6Q4mQqwSIiTcA.jpg,Bridal Kurta,Formal
365699415_300728372470858_8724786445575389626_n_jpg.rf.ZIX4aUC26cxiq6FE5oMQ.jpg,Other,Other
284357284_153308273899673_2985435006799497321_n_jpg.rf.ZYXZ87G9u0DQbOPJpDV3.jpg,Everyday Casual Trousers,Everyday Casual
328523494_925981338768075_9005797642543854872_n_jpg.rf.ZdiLt0iAsGQz4Tj48sra.jpg,Semi-Formal Frock,Semi Formal
300535388_187569906981639_93222358357641299_n_webp.rf.ZphLGL18FRhYPfvWba4W.webp,Everyday Casual Kurta,Everyday Casual
284130388_1071921803680255_6192250632916245149_n_jpg.rf.ZV29qIMsQaaWGYWgqU6l.jpg,Everyday Casual Kurta,Everyday Casual
391199562_3150801945228590_6563210296621756324_n_jpg.rf.a0iwW0UyQvUsiIyXKPzj.jpg,Everyday Casual Kurta,Everyday Casual
287825594_501248721776917_7944853567179189247_n_jpg.rf.a4gfmYqa1nbp55tpbI6R.jpg,Other,Other
307871407_137131482367509_8438630373592740506_n_jpg.rf.aEZZ0KQbVgNeLeRFZW4l.jpg,Other,Other
334637254_3327469357472641_7640739819843925786_n_jpg.rf.bH2Vt4vgA1509D98wT3b.jpg,Other,Other
331107967_211761868015798_1443076484842535065_n_jpg.rf.bWflferBFseYqM8bKgG3.jpg,Other,Other
314932121_682786593176719_3125558660016574909_n_jpg.rf.axc8ZGSzeolky7qciDqo.jpg,Other,Other
333017301_534884448773446_3004838048769580005_n_jpg.rf.amD181WOG54iOGlnKlFk.jpg,Everyday Casual Kurta,Everyday Casual
375891083_663750442378736_2507808264597157194_n_jpg.rf.bfSwBqYOoue437mrd3yG.jpg,Other,Other
314529885_706815257827402_5300401598973981909_n_webp.rf.bzSUwt6fi9SmQ8iedE1N.webp,Other,Other
360198432_2504384276402237_3710369088120661076_n_jpg.rf.c5E78tTaCWd11IsjBi24.jpg,Other,Other
360150666_684867613679999_1087915288182490333_n_jpg.rf.bYuFGnI7TAwZSWSFyzbL.jpg,Other,Other
385857729_334885032252313_8476089559556167676_n_jpg.rf.cM1BTAT9Y1lg7k1BZcQI.jpg,Semi-Formal Dupatta,Semi Formal
387657089_316516434322469_2144864976587322907_n_jpg.rf.cEy3wiSCOWfTJLBBbdG6.jpg,Other,Other
371081960_312965077913854_3868070067864052023_n_jpg.rf.cD5mSbp5rmAJDqJeAzMv.jpg,Other,Other
297689220_346983867504777_991558800118892207_n_webp.rf.cijj5sHOCi8vDFu0FvLi.webp,Everyday Casual Kurta,Everyday Casual
314827147_5540004876119939_676074860317561750_n_jpg.rf.cierQ827eGyShHQerL6I.jpg,Everyday Casual Kurta,Everyday Casual
363350574_664718642356642_5598677787817859561_n_jpg.rf.cqo5GBOfrXQy2WeppHLv.jpg,Other,Other
353471084_593848356171348_5315264687769093071_n_jpg.rf.cjnx5OZbzw6mbk1EXig2.jpg,Everyday Casual Dupatta,Everyday Casual
337921902_172493102278643_7422863533876522949_n_jpg.rf.d5PQYXZ18qaJyWIr017z.jpg,Everyday Casual Kurta,Everyday Casual
337828860_1364504211010362_7071854788386723792_n_jpg.rf.cyvNhpITlOCkOmMT8SYt.jpg,Everyday Casual Kurta,Everyday Casual
373676477_181360278309265_6046320151420735262_n_jpg.rf.MiNvNAsHfxVuFgcpJ0oH.jpg,Semi-Formal Kurta,Semi Formal
380823364_18265389400093875_5082604338103424050_n_jpg.rf.Mgu3Gxo7liFVpoBSW25C.jpg,Other,Other
383214684_666104235500316_4898716116392833265_n_jpg.rf.N1azfJO9rdNXifT9xjcI.jpg,Wedding Guest Maxi,Formal
385925085_332212605989101_3363386433492386067_n_jpg.rf.NRFYUzDEj0cZBVaTsyBq.jpg,Everyday Casual Kurta,Everyday Casual
350409900_965263961573656_1622685464535834404_n_jpg.rf.N57j3fJQnExnKrjk2f2X.jpg,Everyday Casual Frock,Everyday Casual
283933000_1222047911667040_1642873742569330880_n_jpg.rf.NgZh6OVk4pVleGPMsL69.jpg,Everyday Casual Culottes,Everyday Casual
338009505_1359626778223691_5304656443770459491_n_jpg.rf.Nem3Ayj3Zj7kKkCLxJiy.jpg,Everyday Casual Kurta,Everyday Casual
296053003_758073178865980_4852421008172838591_n_webp.rf.NYpdjnDheol1KabtKHRY.webp,Other,Other
277928017_699724558052518_5485938118043835383_n_jpg.rf.Nrc1GDqZYgK089p35Bew.jpg,Wedding Guest Kurta,Formal
